baseClass,baseLabel,equivalentClass,equivalentLabel
http://purl.obolibrary.org/obo/HP_0040252,Abnormal size of the clitoris,http://purl.obolibrary.org/obo/MP_0009100,abnormal clitoris size
http://purl.obolibrary.org/obo/HP_0040253,Increased size of the clitoris,http://purl.obolibrary.org/obo/MP_0003529,enlarged clitoris
http://purl.obolibrary.org/obo/HP_0040254,Decreased size of the clitoris,http://purl.obolibrary.org/obo/MP_0003530,small clitoris
http://purl.obolibrary.org/obo/HP_0040298,Hyperplasia of the endometrium,http://purl.obolibrary.org/obo/MP_0009092,endometrium hyperplasia
http://purl.obolibrary.org/obo/HP_0040301,Increased urinary glycerol,http://purl.obolibrary.org/obo/MP_0030780,increased urine glycerol level
http://purl.obolibrary.org/obo/HP_0040302,Hyperglycerolemia,http://purl.obolibrary.org/obo/MP_0003443,increased circulating glycerol level
http://purl.obolibrary.org/obo/HP_0040309,Increased size of the mandible,http://purl.obolibrary.org/obo/MP_0030050,large mandible
http://purl.obolibrary.org/obo/HP_0040318,Red urine,http://purl.obolibrary.org/obo/MP_0011414,erythruria
http://purl.obolibrary.org/obo/HP_0040326,Hypoplasia of the olfactory bulb,http://purl.obolibrary.org/obo/MP_0010059,olfactory bulb hypoplasia
http://purl.obolibrary.org/obo/HP_0045009,Abnormal morphology of the radius,http://purl.obolibrary.org/obo/MP_0000552,abnormal radius morphology
http://purl.obolibrary.org/obo/HP_0045011,Decreased urine bicarbonate concentration,http://purl.obolibrary.org/obo/MP_0011463,decreased urine bicarbonate level
http://purl.obolibrary.org/obo/HP_0045012,Decreased urinary catecholamine concentration,http://purl.obolibrary.org/obo/MP_0030767,decreased urine catecholamine level
http://purl.obolibrary.org/obo/HP_0100022,Abnormality of movement,http://purl.obolibrary.org/obo/MP_0001388,abnormal stationary movement
http://purl.obolibrary.org/obo/HP_0100026,Arteriovenous malformation,http://purl.obolibrary.org/obo/MP_0006093,arteriovenous malformation
http://purl.obolibrary.org/obo/HP_0100028,Ectopic thyroid,http://purl.obolibrary.org/obo/MP_0013233,ectopic thyroid gland
http://purl.obolibrary.org/obo/HP_0100240,Synostosis of joints,http://purl.obolibrary.org/obo/MP_0003189,fused joints
http://purl.obolibrary.org/obo/HP_0100261,Abnormal tendon morphology,http://purl.obolibrary.org/obo/MP_0005503,abnormal tendon morphology
http://purl.obolibrary.org/obo/HP_0100493,Hypoammonemia,http://purl.obolibrary.org/obo/MP_0030565,decreased circulating ammonia level
http://purl.obolibrary.org/obo/HP_0100494,Abnormal mast cell morphology,http://purl.obolibrary.org/obo/MP_0000359,abnormal mast cell morphology
http://purl.obolibrary.org/obo/HP_0100495,Mastocytosis,http://purl.obolibrary.org/obo/MP_0000324,increased mast cell number
http://purl.obolibrary.org/obo/HP_0100508,Abnormality of vitamin metabolism,http://purl.obolibrary.org/obo/MP_0013244,abnormal vitamin metabolism
http://purl.obolibrary.org/obo/HP_0100512,Low levels of vitamin D,http://purl.obolibrary.org/obo/MP_0012336,decreased vitamin D level
http://purl.obolibrary.org/obo/HP_0100519,Anuria,http://purl.obolibrary.org/obo/MP_0003624,anuria
http://purl.obolibrary.org/obo/HP_0100523,Liver abscess,http://purl.obolibrary.org/obo/MP_0003332,liver abscess
http://purl.obolibrary.org/obo/HP_0100539,Periorbital edema,http://purl.obolibrary.org/obo/MP_0001788,periorbital edema
http://purl.obolibrary.org/obo/HP_0100540,Palpebral edema,http://purl.obolibrary.org/obo/MP_0006167,eyelid edema
http://purl.obolibrary.org/obo/HP_0100545,Arterial stenosis,http://purl.obolibrary.org/obo/MP_0006135,artery stenosis
http://purl.obolibrary.org/obo/HP_0100547,Abnormality of forebrain morphology,http://purl.obolibrary.org/obo/MP_0000783,abnormal forebrain morphology
http://purl.obolibrary.org/obo/HP_0100596,Absent nares,http://purl.obolibrary.org/obo/MP_0013791,absent external nares
http://purl.obolibrary.org/obo/HP_0100598,Pulmonary edema,http://purl.obolibrary.org/obo/MP_0003828,pulmonary edema
http://purl.obolibrary.org/obo/HP_0100625,Enlarged thorax,http://purl.obolibrary.org/obo/MP_0001267,enlarged chest
http://purl.obolibrary.org/obo/HP_0100671,Abnormal trabecular bone morphology,http://purl.obolibrary.org/obo/MP_0010867,abnormal bone trabecula morphology
http://purl.obolibrary.org/obo/HP_0100689,Decreased corneal thickness,http://purl.obolibrary.org/obo/MP_0005543,decreased cornea thickness
http://purl.obolibrary.org/obo/HP_0100710,Impulsivity,http://purl.obolibrary.org/obo/MP_0010698,abnormal impulsive behavior control
http://purl.obolibrary.org/obo/HP_0100729,Large face,http://purl.obolibrary.org/obo/MP_0030068,large face
http://purl.obolibrary.org/obo/HP_0100737,Abnormal hard palate morphology,http://purl.obolibrary.org/obo/MP_0003756,abnormal hard palate morphology
http://purl.obolibrary.org/obo/HP_0100738,Abnormal eating behavior,http://purl.obolibrary.org/obo/MP_0001431,abnormal eating behavior
http://purl.obolibrary.org/obo/HP_0100766,Abnormal lymphatic vessel morphology,http://purl.obolibrary.org/obo/MP_0001879,abnormal lymphatic vessel morphology
http://purl.obolibrary.org/obo/HP_0100774,Hyperostosis,http://purl.obolibrary.org/obo/MP_0030222,hyperostosis
http://purl.obolibrary.org/obo/HP_0100788,Fused lips,http://purl.obolibrary.org/obo/MP_0009553,fused lips
http://purl.obolibrary.org/obo/HP_0100807,Long fingers,http://purl.obolibrary.org/obo/MP_0006296,arachnodactyly
http://purl.obolibrary.org/obo/HP_0100828,Increased T cell count,http://purl.obolibrary.org/obo/MP_0005015,increased T cell number
http://purl.obolibrary.org/obo/HP_0100851,Abnormal emotion/affect behavior,http://purl.obolibrary.org/obo/MP_0002572,abnormal emotion/affect behavior
http://purl.obolibrary.org/obo/HP_0100852,Abnormal fear/anxiety-related behavior,http://purl.obolibrary.org/obo/MP_0002065,abnormal fear/anxiety-related behavior
http://purl.obolibrary.org/obo/HP_0100878,Enlarged uterus,http://purl.obolibrary.org/obo/MP_0004906,enlarged uterus
http://purl.obolibrary.org/obo/HP_0100879,Enlarged ovaries,http://purl.obolibrary.org/obo/MP_0004832,enlarged ovary
http://purl.obolibrary.org/obo/HP_0100957,Abnormal renal medulla morphology,http://purl.obolibrary.org/obo/MP_0004192,abnormal kidney pyramid morphology
http://purl.obolibrary.org/obo/HP_0200007,Abnormal size of the palpebral fissures,http://purl.obolibrary.org/obo/MP_0003671,abnormal eyelid aperture
http://purl.obolibrary.org/obo/HP_0200023,Priapism,http://purl.obolibrary.org/obo/MP_0003415,priapism
http://purl.obolibrary.org/obo/HP_0200098,Absent skin pigmentation,http://purl.obolibrary.org/obo/MP_0001189,absent skin pigmentation
http://purl.obolibrary.org/obo/HP_0410005,Cleft hard palate,http://purl.obolibrary.org/obo/MP_0013545,cleft hard palate
http://purl.obolibrary.org/obo/HP_0410042,Abnormal liver morphology,http://purl.obolibrary.org/obo/MP_0000598,abnormal liver morphology
http://purl.obolibrary.org/obo/HP_0410043,Abnormal neural tube morphology,http://purl.obolibrary.org/obo/MP_0002151,abnormal neural tube morphology
http://purl.obolibrary.org/obo/HP_0410240,Abnormal IgA level,http://purl.obolibrary.org/obo/MP_0020171,abnormal IgA level
http://purl.obolibrary.org/obo/HP_0410241,Abnormal IgE level,http://purl.obolibrary.org/obo/MP_0020173,abnormal IgE level
http://purl.obolibrary.org/obo/HP_0410242,Abnormal IgG level,http://purl.obolibrary.org/obo/MP_0020174,abnormal IgG level
http://purl.obolibrary.org/obo/HP_0410243,Abnormal IgM level,http://purl.obolibrary.org/obo/MP_0020180,abnormal IgM level
http://purl.obolibrary.org/obo/HP_0410244,Abnormal IgD level,http://purl.obolibrary.org/obo/MP_0020172,abnormal IgD level
http://purl.obolibrary.org/obo/HP_0410245,Decreased circulating total IgD,http://purl.obolibrary.org/obo/MP_0002491,decreased IgD level
http://purl.obolibrary.org/obo/HP_0410246,Increased circulating IgD level,http://purl.obolibrary.org/obo/MP_0002496,increased IgD level
http://purl.obolibrary.org/obo/HP_0430009,Hypoplasia of eyelid,http://purl.obolibrary.org/obo/MP_0013395,eyelid hypoplasia
http://purl.obolibrary.org/obo/HP_0500132,Hypovalinemia,http://purl.obolibrary.org/obo/MP_0030728,decreased circulating valine level
http://purl.obolibrary.org/obo/HP_0500133,Hypotyrosinemia,http://purl.obolibrary.org/obo/MP_0013724,decreased circulating tyrosine level
http://purl.obolibrary.org/obo/HP_0500136,Hypothreoninemia,http://purl.obolibrary.org/obo/MP_0030704,decreased circulating threonine level
http://purl.obolibrary.org/obo/HP_0500138,Hyperserinemia,http://purl.obolibrary.org/obo/MP_0030694,increased circulating serine level
http://purl.obolibrary.org/obo/HP_0500139,Hypoprolinemia,http://purl.obolibrary.org/obo/MP_0030668,decreased circulating proline level
http://purl.obolibrary.org/obo/HP_0500141,Hypophenylalaninemia,http://purl.obolibrary.org/obo/MP_0030671,decreased circulating phenylalanine level
http://purl.obolibrary.org/obo/HP_0500143,Hypoleucinemia,http://purl.obolibrary.org/obo/MP_0030751,decreased circulating leucine level
http://purl.obolibrary.org/obo/HP_0500144,Hypoisoleucinemia,http://purl.obolibrary.org/obo/MP_0030716,decreased circulating isoleucine level
http://purl.obolibrary.org/obo/HP_0500145,Hypohistidinemia,http://purl.obolibrary.org/obo/MP_0011653,decreased circulating histidine level
http://purl.obolibrary.org/obo/HP_0500147,Hypoglutaminemia,http://purl.obolibrary.org/obo/MP_0030710,decreased circulating glutamine level
http://purl.obolibrary.org/obo/HP_0500153,Hyperargininemia,http://purl.obolibrary.org/obo/MP_0030661,increased circulating arginine level
http://purl.obolibrary.org/obo/HP_0500154,Hypoalaninemia,http://purl.obolibrary.org/obo/MP_0030674,decreased circulating alanine level
http://purl.obolibrary.org/obo/HP_0500163,Hypoornithinemia,http://purl.obolibrary.org/obo/MP_0030651,decreased circulating ornithine level
http://purl.obolibrary.org/obo/HP_0500166,Abnormal circulating gastrin level,http://purl.obolibrary.org/obo/MP_0004730,abnormal circulating gastrin level
http://purl.obolibrary.org/obo/HP_0500167,Hypergastrinemia,http://purl.obolibrary.org/obo/MP_0004731,increased circulating gastrin level
http://purl.obolibrary.org/obo/HP_0500181,Hypertaurinemia,http://purl.obolibrary.org/obo/MP_0030638,increased circulating taurine level
http://purl.obolibrary.org/obo/HP_0500182,Hypotaurinemia,http://purl.obolibrary.org/obo/MP_0030639,decreased circulating taurine level
http://purl.obolibrary.org/obo/HP_0500253,Increased level of gamma-aminobutyric acid in urine,http://purl.obolibrary.org/obo/MP_0030734,increased urine gamma-aminobutyric acid level
http://purl.obolibrary.org/obo/HP_3000002,Abnormal inner ear epithelium morphology,http://purl.obolibrary.org/obo/MP_0003308,abnormal cochlear sensory epithelium morphology
http://purl.obolibrary.org/obo/HP_3000003,Abnormal mandibular ramus morphology,http://purl.obolibrary.org/obo/MP_0010150,abnormal mandibular ramus morphology
http://purl.obolibrary.org/obo/HP_3000038,Abnormal cricoid cartilage morphology,http://purl.obolibrary.org/obo/MP_0002258,abnormal cricoid cartilage morphology
http://purl.obolibrary.org/obo/HP_3000042,Abnormal jugular vein morphology,http://purl.obolibrary.org/obo/MP_0013872,abnormal jugular vein morphology
http://purl.obolibrary.org/obo/HP_3000052,Abnormality of hyoid bone,http://purl.obolibrary.org/obo/MP_0003056,abnormal hyoid bone morphology
http://purl.obolibrary.org/obo/HP_3000062,Abnormal internal carotid artery morphology,http://purl.obolibrary.org/obo/MP_0012730,abnormal internal carotid artery morphology
http://purl.obolibrary.org/obo/HP_3000066,Abnormal lacrimal sac morphology,http://purl.obolibrary.org/obo/MP_3000005,abnormal lacrimal sac morphology
http://purl.obolibrary.org/obo/HP_3000077,Abnormal mandible condylar process morphology,http://purl.obolibrary.org/obo/MP_0004595,abnormal mandibular condyloid process morphology
http://purl.obolibrary.org/obo/HP_3000078,Abnormal mandible coronoid process morphology,http://purl.obolibrary.org/obo/MP_0004594,abnormal mandibular coronoid process morphology
http://purl.obolibrary.org/obo/MP_0001547,abnormal lipid level,http://purl.obolibrary.org/obo/WBPhenotype_0001182,fat content variant
http://purl.obolibrary.org/obo/MP_0001732,postnatal growth retardation,http://purl.obolibrary.org/obo/WBPhenotype_0000031,slow growth
http://purl.obolibrary.org/obo/MP_0001930,abnormal meiosis,http://purl.obolibrary.org/obo/WBPhenotype_0000775,meiosis variant
http://purl.obolibrary.org/obo/MP_0003111,abnormal cell nucleus morphology,http://purl.obolibrary.org/obo/WBPhenotype_0001028,nuclear appearance variant
http://purl.obolibrary.org/obo/MP_0003702,abnormal chromosome morphology,http://purl.obolibrary.org/obo/WBPhenotype_0001348,chromosome morphology variant
http://purl.obolibrary.org/obo/MP_0003950,abnormal plasma membrane morphology,http://purl.obolibrary.org/obo/WBPhenotype_0001399,cell membrane morphology variant
http://purl.obolibrary.org/obo/MP_0004273,abnormal basal lamina morphology,http://purl.obolibrary.org/obo/WBPhenotype_0000913,basal lamina morphology variant
http://purl.obolibrary.org/obo/MP_0005058,abnormal lysosome morphology,http://purl.obolibrary.org/obo/WBPhenotype_0002097,lysosome morphology variant
http://purl.obolibrary.org/obo/MP_0005404,abnormal axon morphology,http://purl.obolibrary.org/obo/WBPhenotype_0000180,axon morphology variant
http://purl.obolibrary.org/obo/MP_0006035,abnormal mitochondrion morphology,http://purl.obolibrary.org/obo/WBPhenotype_0001401,mitochondria morphology variant
http://purl.obolibrary.org/obo/MP_0008415,abnormal neurite morphology,http://purl.obolibrary.org/obo/WBPhenotype_0001398,neurite morphology variant
http://purl.obolibrary.org/obo/MP_0008830,abnormal nucleolus morphology,http://purl.obolibrary.org/obo/WBPhenotype_0000722,nucleolus variant
http://purl.obolibrary.org/obo/MP_0009378,abnormal endoplasmic reticulum morphology,http://purl.obolibrary.org/obo/WBPhenotype_0001880,endoplasmic reticulum morphology variant
http://purl.obolibrary.org/obo/MP_0009538,abnormal synapse morphology,http://purl.obolibrary.org/obo/WBPhenotype_0000616,synapse morphology variant
http://purl.obolibrary.org/obo/MP_0010207,abnormal telomere morphology,http://purl.obolibrary.org/obo/WBPhenotype_0001674,telomere morphology variant
http://purl.obolibrary.org/obo/MP_0011743,abnormal Golgi apparatus morphology,http://purl.obolibrary.org/obo/WBPhenotype_0002096,golgi apparatus morphology variant
http://purl.obolibrary.org/obo/MP_0013203,abnormal primary cilium morphology,http://purl.obolibrary.org/obo/WBPhenotype_0000615,cilia morphology variant
http://purl.obolibrary.org/obo/MP_0013258,abnormal extracellular matrix morphology,http://purl.obolibrary.org/obo/WBPhenotype_0001523,extracellular matrix variant
http://purl.obolibrary.org/obo/MP_0014010,abnormal peroxisome morphology,http://purl.obolibrary.org/obo/WBPhenotype_0001263,peroxisome morphology variant
http://purl.obolibrary.org/obo/WBPhenotype_0000047,gastrulation variant,http://purl.obolibrary.org/obo/XPO_0103444,abnormal gastrulation
http://purl.obolibrary.org/obo/WBPhenotype_0000172,cell proliferation increased,http://purl.obolibrary.org/obo/XPO_0103642,increased cell population proliferation
http://purl.obolibrary.org/obo/WBPhenotype_0000517,behavior variant,http://purl.obolibrary.org/obo/XPO_0116429,abnormal behavior
http://purl.obolibrary.org/obo/WBPhenotype_0000519,physiology variant,http://purl.obolibrary.org/obo/XPO_0116434,abnormal biological process
http://purl.obolibrary.org/obo/WBPhenotype_0000623,nervous system development variant,http://purl.obolibrary.org/obo/XPO_0116472,abnormal nervous system development
http://purl.obolibrary.org/obo/WBPhenotype_0000691,gonad development variant,http://purl.obolibrary.org/obo/XPO_0116460,abnormal gonad development
http://purl.obolibrary.org/obo/WBPhenotype_0000708,intestinal development variant,http://purl.obolibrary.org/obo/XPO_0116446,abnormal digestive tract development
http://purl.obolibrary.org/obo/WBPhenotype_0000749,embryonic development variant,http://purl.obolibrary.org/obo/XPO_0116450,abnormal embryo development
