defined_class	defined_class_label	affected_entity_1_super	affected_entity_1_super_label	pato_id	pato_id_label	o
http://purl.obolibrary.org/obo/MP_0003330	abnormal auditory tube morphology	http://purl.obolibrary.org/obo/UBERON_0002393	pharyngotympanic tube	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0001462	abnormal avoidance learning behavior	http://purl.obolibrary.org/obo/NBO_0000210	avoidance learning behavior	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0001684	abnormal axial mesoderm morphology	http://purl.obolibrary.org/obo/GO_0048320	axial mesoderm formation	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0004768	abnormal axonal transport	http://purl.obolibrary.org/obo/GO_0008088	axo-dendritic transport	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0002808	abnormal barbering behavior	http://purl.obolibrary.org/obo/NBO_0000560	barbering behavior	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0004184	abnormal baroreceptor physiology	http://purl.obolibrary.org/obo/CL_0000602	pressoreceptor cell	http://purl.obolibrary.org/obo/PATO_0001509	functionality	mp
http://purl.obolibrary.org/obo/MP_0009782	abnormal basicranium angle	http://purl.obolibrary.org/obo/UBERON_0002517	basicranium	http://purl.obolibrary.org/obo/PATO_0000133	orientation	mp
http://purl.obolibrary.org/obo/MP_0012442	abnormal basophil cell number	http://purl.obolibrary.org/obo/CL_0000767	basophil	http://purl.obolibrary.org/obo/PATO_0000070	amount	mp
http://purl.obolibrary.org/obo/MP_0002422	abnormal basophil morphology	http://purl.obolibrary.org/obo/CL_0000767	basophil	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0002464	abnormal basophil physiology	http://purl.obolibrary.org/obo/CL_0000767	basophil	http://purl.obolibrary.org/obo/PATO_0001509	functionality	mp
http://purl.obolibrary.org/obo/MP_0004924	abnormal behavior	http://purl.obolibrary.org/obo/NBO_0000313	behavior process	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0009748	abnormal behavioral response to addictive substance	http://purl.obolibrary.org/obo/NBO_0001728	behavioral response to addictive substance	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0009777	abnormal behavioral response to anesthetic	http://purl.obolibrary.org/obo/NBO_0002362	behavioral response to anesthetic	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0020158	abnormal behavioral response to cocaine	http://purl.obolibrary.org/obo/NBO_0001987	behavioral response to cocaine	http://purl.obolibrary.org/obo/PATO_0001236	process quality	mp
http://purl.obolibrary.org/obo/MP_0011275	abnormal behavioral response to light	http://purl.obolibrary.org/obo/NBO_0001571	behavioral response to light	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0009745	abnormal behavioral response to xenobiotic	http://purl.obolibrary.org/obo/NBO_0001679	behavioral response to xenobiotics	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0020325	abnormal beige fat cell morphology	http://purl.obolibrary.org/obo/CL_0001070	beige adipocyte	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0020426	abnormal beige fat cell physiology	http://purl.obolibrary.org/obo/CL_0001070	beige adipocyte	http://purl.obolibrary.org/obo/PATO_0001509	functionality	mp
http://purl.obolibrary.org/obo/MP_0000341	abnormal bile color	http://purl.obolibrary.org/obo/UBERON_0001970	bile	http://purl.obolibrary.org/obo/PATO_0000014	color	mp
http://purl.obolibrary.org/obo/MP_0004773	abnormal bile composition	http://purl.obolibrary.org/obo/UBERON_0001970	bile	http://purl.obolibrary.org/obo/PATO_0000025	composition	mp
http://purl.obolibrary.org/obo/MP_0001993	abnormal blinking	http://purl.obolibrary.org/obo/NBO_0000415	corneal reflex	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0013657	abnormal blood cell morphology	http://purl.obolibrary.org/obo/CL_0000081	blood cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0002429	abnormal blood cell morphology/development	http://purl.obolibrary.org/obo/CL_0000081	blood cell	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0002128	abnormal blood circulation	http://purl.obolibrary.org/obo/GO_0008015	blood circulation	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0002551	abnormal blood coagulation	http://purl.obolibrary.org/obo/GO_0007596	blood coagulation	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0000233	abnormal blood flow velocity	http://purl.obolibrary.org/obo/GO_0008015	blood circulation	http://purl.obolibrary.org/obo/PATO_0000161	rate	mp
http://purl.obolibrary.org/obo/MP_0008996	abnormal blood osmolality	http://purl.obolibrary.org/obo/UBERON_0000178	blood	http://purl.obolibrary.org/obo/PATO_0002027	osmolality	mp
http://purl.obolibrary.org/obo/MP_0001598	abnormal blood viscosity	http://purl.obolibrary.org/obo/UBERON_0000178	blood	http://purl.obolibrary.org/obo/PATO_0000992	viscosity	mp
http://purl.obolibrary.org/obo/MP_0001599	abnormal blood volume	http://purl.obolibrary.org/obo/UBERON_0000178	blood	http://purl.obolibrary.org/obo/PATO_0000918	volume	mp
http://purl.obolibrary.org/obo/MP_0005451	abnormal body composition	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	http://purl.obolibrary.org/obo/PATO_0000025	composition	mp
http://purl.obolibrary.org/obo/MP_0001253	abnormal body height	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	http://purl.obolibrary.org/obo/PATO_0000119	height	mp
http://purl.obolibrary.org/obo/MP_0001256	abnormal body length	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	http://purl.obolibrary.org/obo/PATO_0000122	length	mp
http://purl.obolibrary.org/obo/MP_0005535	abnormal body temperature	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	http://purl.obolibrary.org/obo/PATO_0000146	temperature	mp
http://purl.obolibrary.org/obo/MP_0002398	abnormal bone marrow cell morphology/development	http://purl.obolibrary.org/obo/CL_0002092	bone marrow cell	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0000172	abnormal bone marrow cell number	http://purl.obolibrary.org/obo/CL_0002092	bone marrow cell	http://purl.obolibrary.org/obo/PATO_0000070	amount	mp
http://purl.obolibrary.org/obo/MP_0009278	abnormal bone marrow cell physiology	http://purl.obolibrary.org/obo/CL_0002092	bone marrow cell	http://purl.obolibrary.org/obo/PATO_0001509	functionality	mp
http://purl.obolibrary.org/obo/MP_0013660	abnormal bone marrow hematopoietic cell morphology	http://purl.obolibrary.org/obo/CL_1001610	bone marrow hematopoietic cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0010119	abnormal bone mineral density	http://purl.obolibrary.org/obo/UBERON_0001474	bone element	http://purl.obolibrary.org/obo/PATO_0001019	mass density	mp
http://purl.obolibrary.org/obo/MP_0002998	abnormal bone remodeling	http://purl.obolibrary.org/obo/GO_0046849	bone remodeling	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0004945	abnormal bone resorption	http://purl.obolibrary.org/obo/GO_0045453	bone resorption	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0001542	abnormal bone strength	http://purl.obolibrary.org/obo/UBERON_0001474	bone element	http://purl.obolibrary.org/obo/PATO_0001230	strength	mp
http://purl.obolibrary.org/obo/MP_0003795	abnormal bone structure	http://purl.obolibrary.org/obo/UBERON_0001474	bone element	http://purl.obolibrary.org/obo/PATO_0000141	structure	mp
http://purl.obolibrary.org/obo/MP_0010874	abnormal bone volume	http://purl.obolibrary.org/obo/UBERON_0001474	bone element	http://purl.obolibrary.org/obo/PATO_0000918	volume	mp
http://purl.obolibrary.org/obo/MP_0010981	abnormal branching involved in ureteric bud morphogenesis	http://purl.obolibrary.org/obo/GO_0001658	branching involved in ureteric bud morphogenesis	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0010828	abnormal bronchioalveolar stem cell morphology	http://purl.obolibrary.org/obo/CL_0002638	bronchioalveolar stem cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0014168	abnormal brown adipose tissue mass	http://purl.obolibrary.org/obo/UBERON_0001348	brown adipose tissue	http://purl.obolibrary.org/obo/PATO_0000125	mass	mp
http://purl.obolibrary.org/obo/MP_0009116	abnormal brown fat cell morphology	http://purl.obolibrary.org/obo/CL_0000449	brown fat cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0009126	abnormal brown fat cell number	http://purl.obolibrary.org/obo/CL_0000449	brown fat cell	http://purl.obolibrary.org/obo/PATO_0000070	amount	mp
http://purl.obolibrary.org/obo/MP_0009135	abnormal brown fat cell size	http://purl.obolibrary.org/obo/CL_0000449	brown fat cell	http://purl.obolibrary.org/obo/PATO_0000117	size	mp
http://purl.obolibrary.org/obo/MP_0005204	abnormal canal of Schlemm morphology	http://purl.obolibrary.org/obo/UBERON_0004029	canal of Schlemm	http://purl.obolibrary.org/obo/PATO_0001629	aggregated	mp
http://purl.obolibrary.org/obo/MP_0020327	abnormal capillary branching pattern	http://purl.obolibrary.org/obo/UBERON_0001982	capillary	http://purl.obolibrary.org/obo/PATO_0000060	spatial pattern	mp
http://purl.obolibrary.org/obo/MP_0000164	abnormal cartilage development	http://purl.obolibrary.org/obo/GO_0051216	cartilage development	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0011592	abnormal catalase activity	http://purl.obolibrary.org/obo/GO_0004096	catalase activity	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0012584	abnormal catechol O-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0016206	catechol O-methyltransferase activity	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0009479	abnormal cecum development	http://purl.obolibrary.org/obo/GO_1903700	caecum development	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0003902	abnormal cell mass	http://purl.obolibrary.org/obo/CL_0000000	cell	http://purl.obolibrary.org/obo/PATO_0000125	mass	mp
http://purl.obolibrary.org/obo/MP_0003706	abnormal cell nucleus count	http://purl.obolibrary.org/obo/GO_0005634	nucleus	http://purl.obolibrary.org/obo/PATO_0000070	amount	mp
http://purl.obolibrary.org/obo/MP_0005621	abnormal cell physiology	http://purl.obolibrary.org/obo/CL_0000000	cell	http://purl.obolibrary.org/obo/PATO_0001509	functionality	mp
http://purl.obolibrary.org/obo/MP_0008954	abnormal cellular hemoglobin content	http://purl.obolibrary.org/obo/CHEBI_29429	methylidyne group	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	mp
http://purl.obolibrary.org/obo/MP_0030550	abnormal cementoblast morphology	http://purl.obolibrary.org/obo/CL_0000061	cementoblast	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0030551	abnormal cementoblast number	http://purl.obolibrary.org/obo/CL_0000061	cementoblast	http://purl.obolibrary.org/obo/PATO_0000070	amount	mp
http://purl.obolibrary.org/obo/MP_0030554	abnormal cementocyte morphology	http://purl.obolibrary.org/obo/CL_0000141	cementocyte	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0010840	abnormal central memory CD4-positive, alpha-beta T cell morphology	http://purl.obolibrary.org/obo/CL_0000904	central memory CD4-positive, alpha-beta T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0012771	abnormal central memory CD4-positive, alpha-beta T cell number	http://purl.obolibrary.org/obo/CL_0000904	central memory CD4-positive, alpha-beta T cell	http://purl.obolibrary.org/obo/PATO_0000070	amount	mp
http://purl.obolibrary.org/obo/MP_0010846	abnormal central memory CD8 positive, alpha-beta T cell morphology	http://purl.obolibrary.org/obo/CL_0000907	central memory CD8-positive, alpha-beta T cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0012772	abnormal central memory CD8-positive, alpha-beta T cell number	http://purl.obolibrary.org/obo/CL_0000907	central memory CD8-positive, alpha-beta T cell	http://purl.obolibrary.org/obo/PATO_0000070	amount	mp
http://purl.obolibrary.org/obo/MP_0010171	abnormal centroacinar cell of Langerhans morphology	http://purl.obolibrary.org/obo/CL_0002080	pancreatic centro-acinar cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0009512	abnormal cerebellar Golgi cell morphology	http://purl.obolibrary.org/obo/CL_0000119	cerebellar Golgi cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0004098	abnormal cerebellar granule cell morphology	http://purl.obolibrary.org/obo/CL_0000120	granule cell	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0006097	abnormal cerebellar lobule formation	http://purl.obolibrary.org/obo/GO_0021588	cerebellum formation	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0010744	abnormal cervical flexure morphology	http://purl.obolibrary.org/obo/UBERON_0005819	cervical flexure	http://purl.obolibrary.org/obo/PATO_0000460	abnormal	mp
http://purl.obolibrary.org/obo/MP_0002735	abnormal chemical nociception	http://purl.obolibrary.org/obo/NBO_0000333	chemical nociceptive behavior	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0001980	abnormal chemically-elicited antinociception	http://purl.obolibrary.org/obo/NBO_0000336	chemically-elicited antinociceptive behavior	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0001001	abnormal chemoreceptor morphology	http://purl.obolibrary.org/obo/CL_0000206	chemoreceptor cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0012236	abnormal cholangiocyte morphology	http://purl.obolibrary.org/obo/CL_1000488	cholangiocyte	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0012589	abnormal choline O-acetyltransferase activity	http://purl.obolibrary.org/obo/GO_0004102	choline O-acetyltransferase activity	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0001038	abnormal cholinergic neuron morphology	http://purl.obolibrary.org/obo/CL_0000108	cholinergic neuron	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0020029	abnormal cholinesterase activity	http://purl.obolibrary.org/obo/GO_0004104	cholinesterase activity	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0000166	abnormal chondrocyte morphology	http://purl.obolibrary.org/obo/CL_0000138	chondrocyte	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0009780	abnormal chondrocyte physiology	http://purl.obolibrary.org/obo/CL_0000138	chondrocyte	http://purl.obolibrary.org/obo/PATO_0001509	functionality	mp
http://purl.obolibrary.org/obo/MP_0004023	abnormal chromosome number	http://purl.obolibrary.org/obo/GO_0005694	chromosome	http://purl.obolibrary.org/obo/PATO_0000070	amount	mp
http://purl.obolibrary.org/obo/MP_0020467	abnormal circadian behavior	http://purl.obolibrary.org/obo/NBO_0000084	circadian behavior	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0020468	abnormal circadian behavior period	http://purl.obolibrary.org/obo/NBO_0000084	circadian behavior	http://purl.obolibrary.org/obo/PATO_0001309	duration	mp
http://purl.obolibrary.org/obo/MP_0020471	abnormal circadian behavior persistence	http://purl.obolibrary.org/obo/NBO_0000084	circadian behavior	http://purl.obolibrary.org/obo/PATO_0000082	persistence	mp
http://purl.obolibrary.org/obo/MP_0020473	abnormal circadian behavior phase	http://purl.obolibrary.org/obo/NBO_0000084	circadian behavior	http://purl.obolibrary.org/obo/PATO_0000083	phase	mp
http://purl.obolibrary.org/obo/MP_0011022	abnormal circadian regulation of systemic arterial blood pressure	http://purl.obolibrary.org/obo/NBO_0000537	circadian regulation of systemic arterial blood pressure	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0020478	abnormal circadian sleep/wake cycle	http://purl.obolibrary.org/obo/GO_0042745	circadian sleep/wake cycle	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0011020	abnormal circadian temperature homeostasis	http://purl.obolibrary.org/obo/NBO_0000538	circadian temperature homeostasis	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0010809	abnormal club cell morphology	http://purl.obolibrary.org/obo/CL_0000158	club cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0002556	abnormal cocaine consumption	http://purl.obolibrary.org/obo/NBO_0001915	cocaine consumption	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0004589	abnormal cochlear hair cell development	http://purl.obolibrary.org/obo/GO_0060117	auditory receptor cell development	http://purl.obolibrary.org/obo/PATO_0000001	quality	mp
http://purl.obolibrary.org/obo/MP_0002622	abnormal cochlear hair cell morphology	http://purl.obolibrary.org/obo/CL_0000202	auditory hair cell	http://purl.obolibrary.org/obo/PATO_0000051	morphology	mp
http://purl.obolibrary.org/obo/MP_0004406	abnormal cochlear hair cell number	http://purl.obolibrary.org/obo/CL_0000202	auditory hair cell	http://purl.obolibrary.org/obo/PATO_0000070	amount	mp
