x,y,label_x,label_y,matching_category,curie_x,curie_y
http://purl.obolibrary.org/obo/HP_0011902,http://purl.obolibrary.org/obo/MP_0001588,Abnormal hemoglobin (HPO),abnormal hemoglobin (MPO),lexical,HP:0011902,MP:0001588
http://purl.obolibrary.org/obo/HP_0025546,http://purl.obolibrary.org/obo/MP_0001589,Abnormal mean corpuscular hemoglobin concentration (HPO),abnormal mean corpuscular hemoglobin (MPO),lexical,HP:0025546,MP:0001589
http://purl.obolibrary.org/obo/HP_0002615,http://purl.obolibrary.org/obo/MP_0001596,Hypotension (HPO),hypotension (MPO),lexical,HP:0002615,MP:0001596
http://purl.obolibrary.org/obo/HP_0011675,http://purl.obolibrary.org/obo/MP_0001629,Arrhythmia (HPO),abnormal heart rate (MPO),lexical,HP:0011675,MP:0001629
http://purl.obolibrary.org/obo/HP_0011675,http://purl.obolibrary.org/obo/MP_0001636,Arrhythmia (HPO),irregular heartbeat (MPO),lexical,HP:0011675,MP:0001636
http://purl.obolibrary.org/obo/HP_0002605,http://purl.obolibrary.org/obo/MP_0001654,Hepatic necrosis (HPO),hepatic necrosis (MPO),lexical,HP:0002605,MP:0001654
http://purl.obolibrary.org/obo/HP_0002028,http://purl.obolibrary.org/obo/MP_0001665,Chronic diarrhea (HPO),chronic diarrhea (MPO),lexical,HP:0002028,MP:0001665
http://purl.obolibrary.org/obo/HP_0008897,http://purl.obolibrary.org/obo/MP_0001732,Postnatal growth retardation (HPO),postnatal growth retardation (MPO),lexical,HP:0008897,MP:0001732
http://purl.obolibrary.org/obo/HP_0008232,http://purl.obolibrary.org/obo/MP_0001750,Elevated circulating follicle stimulating hormone level (HPO),increased circulating follicle stimulating hormone level (MPO),lexical,HP:0008232,MP:0001750
http://purl.obolibrary.org/obo/HP_0012337,http://purl.obolibrary.org/obo/MP_0001764,Abnormal homeostasis (HPO),abnormal homeostasis (MPO),lexical,HP:0012337,MP:0001764
http://purl.obolibrary.org/obo/HP_0000777,http://purl.obolibrary.org/obo/MP_0001823,Abnormality of the thymus (HPO),thymus hypoplasia (MPO),lexical,HP:0000777,MP:0001823
http://purl.obolibrary.org/obo/HP_0410035,http://purl.obolibrary.org/obo/MP_0001828,Abnormal T cell activation (HPO),abnormal T cell activation (MPO),lexical,HP:0410035,MP:0001828
http://purl.obolibrary.org/obo/HP_0012647,http://purl.obolibrary.org/obo/MP_0001845,Abnormal inflammatory response (HPO),abnormal inflammatory response (MPO),lexical,HP:0012647,MP:0001845
http://purl.obolibrary.org/obo/HP_0002383,http://purl.obolibrary.org/obo/MP_0001847,Encephalitis (HPO),brain inflammation (MPO),lexical,HP:0002383,MP:0001847
http://purl.obolibrary.org/obo/HP_0012123,http://purl.obolibrary.org/obo/MP_0001848,Posterior uveitis (HPO),choroid inflammation (MPO),lexical,HP:0012123,MP:0001848
http://purl.obolibrary.org/obo/HP_0000509,http://purl.obolibrary.org/obo/MP_0001852,Conjunctivitis (HPO),conjunctivitis (MPO),lexical,HP:0000509,MP:0001852
http://purl.obolibrary.org/obo/HP_0012819,http://purl.obolibrary.org/obo/MP_0001856,Myocarditis (HPO),myocarditis (MPO),lexical,HP:0012819,MP:0001856
http://purl.obolibrary.org/obo/HP_0001701,http://purl.obolibrary.org/obo/MP_0001857,Pericarditis (HPO),pericarditis (MPO),lexical,HP:0001701,MP:0001857
http://purl.obolibrary.org/obo/HP_0000123,http://purl.obolibrary.org/obo/MP_0001859,Nephritis (HPO),kidney inflammation (MPO),lexical,HP:0000123,MP:0001859
http://purl.obolibrary.org/obo/HP_0012115,http://purl.obolibrary.org/obo/MP_0001860,Hepatitis (HPO),liver inflammation (MPO),lexical,HP:0012115,MP:0001860
http://purl.obolibrary.org/obo/HP_0002090,http://purl.obolibrary.org/obo/MP_0001861,Pneumonia (HPO),lung inflammation (MPO),lexical,HP:0002090,MP:0001861
http://purl.obolibrary.org/obo/HP_0006515,http://purl.obolibrary.org/obo/MP_0001862,Interstitial pneumonitis (HPO),interstitial pneumonia (MPO),lexical,HP:0006515,MP:0001862
http://purl.obolibrary.org/obo/HP_0012384,http://purl.obolibrary.org/obo/MP_0001866,Rhinitis (HPO),nasal inflammation (MPO),lexical,HP:0012384,MP:0001866
http://purl.obolibrary.org/obo/HP_0012384,http://purl.obolibrary.org/obo/MP_0001867,Rhinitis (HPO),rhinitis (MPO),lexical,HP:0012384,MP:0001867
http://purl.obolibrary.org/obo/HP_0031259,http://purl.obolibrary.org/obo/MP_0001868,Oophoritis (HPO),ovary inflammation (MPO),lexical,HP:0031259,MP:0001868
http://purl.obolibrary.org/obo/HP_0001733,http://purl.obolibrary.org/obo/MP_0001869,Pancreatitis (HPO),pancreas inflammation (MPO),lexical,HP:0001733,MP:0001869
http://purl.obolibrary.org/obo/HP_0031281,http://purl.obolibrary.org/obo/MP_0001870,Sialadenitis (HPO),salivary gland inflammation (MPO),lexical,HP:0031281,MP:0001870
http://purl.obolibrary.org/obo/HP_0000246,http://purl.obolibrary.org/obo/MP_0001872,Sinusitis (HPO),sinus inflammation (MPO),lexical,HP:0000246,MP:0001872
http://purl.obolibrary.org/obo/HP_0005263,http://purl.obolibrary.org/obo/MP_0001873,Gastritis (HPO),stomach inflammation (MPO),lexical,HP:0005263,MP:0001873
http://purl.obolibrary.org/obo/HP_0025092,http://purl.obolibrary.org/obo/MP_0001874,Epidermal acanthosis (HPO),acanthosis (MPO),lexical,HP:0025092,MP:0001874
http://purl.obolibrary.org/obo/HP_0100796,http://purl.obolibrary.org/obo/MP_0001875,Orchitis (HPO),testis inflammation (MPO),lexical,HP:0100796,MP:0001875
http://purl.obolibrary.org/obo/HP_0031094,http://purl.obolibrary.org/obo/MP_0001881,Abnormal breast physiology (HPO),abnormal mammary gland physiology (MPO),lexical,HP:0031094,MP:0001881
http://purl.obolibrary.org/obo/HP_0002323,http://purl.obolibrary.org/obo/MP_0001890,Anencephaly (HPO),anencephaly (MPO),lexical,HP:0002323,MP:0001890
http://purl.obolibrary.org/obo/HP_0000238,http://purl.obolibrary.org/obo/MP_0001891,Hydrocephalus (HPO),hydrocephaly (MPO),lexical,HP:0000238,MP:0001891
http://purl.obolibrary.org/obo/HP_0001334,http://purl.obolibrary.org/obo/MP_0001893,Communicating hydrocephalus (HPO),non-obstructive hydrocephaly (MPO),lexical,HP:0001334,MP:0001893
http://purl.obolibrary.org/obo/HP_0001342,http://purl.obolibrary.org/obo/MP_0001916,Cerebral hemorrhage (HPO),intracerebral hemorrhage (MPO),lexical,HP:0001342,MP:0001916
http://purl.obolibrary.org/obo/HP_0030746,http://purl.obolibrary.org/obo/MP_0001917,Intraventricular hemorrhage (HPO),intraventricular hemorrhage (MPO),lexical,HP:0030746,MP:0001917
http://purl.obolibrary.org/obo/HP_0008734,http://purl.obolibrary.org/obo/MP_0001940,Decreased testicular size (HPO),testis hypoplasia (MPO),lexical,HP:0008734,MP:0001940
http://purl.obolibrary.org/obo/HP_0002795,http://purl.obolibrary.org/obo/MP_0001943,Functional respiratory abnormality (HPO),abnormal respiration (MPO),lexical,HP:0002795,MP:0001943
http://purl.obolibrary.org/obo/HP_0005232,http://purl.obolibrary.org/obo/MP_0001944,Pancreatic dysplasia (HPO),abnormal pancreas morphology (MPO),lexical,HP:0005232,MP:0001944
http://purl.obolibrary.org/obo/HP_0031602,http://purl.obolibrary.org/obo/MP_0001947,Abnormal mucociliary clearance (HPO),abnormal mucociliary clearance (MPO),lexical,HP:0031602,MP:0001947
http://purl.obolibrary.org/obo/HP_0000076,http://purl.obolibrary.org/obo/MP_0001948,Vesicoureteral reflux (HPO),vesicoureteral reflux (MPO),lexical,HP:0000076,MP:0001948
http://purl.obolibrary.org/obo/HP_0002878,http://purl.obolibrary.org/obo/MP_0001953,Respiratory failure (HPO),respiratory failure (MPO),lexical,HP:0002878,MP:0001953
http://purl.obolibrary.org/obo/HP_0002094,http://purl.obolibrary.org/obo/MP_0001954,Dyspnea (HPO),respiratory distress (MPO),lexical,HP:0002094,MP:0001954
http://purl.obolibrary.org/obo/HP_0002098,http://purl.obolibrary.org/obo/MP_0001954,Respiratory distress (HPO),respiratory distress (MPO),lexical,HP:0002098,MP:0001954
http://purl.obolibrary.org/obo/HP_0040213,http://purl.obolibrary.org/obo/MP_0001956,Hypopnea (HPO),hypopnea (MPO),lexical,HP:0040213,MP:0001956
http://purl.obolibrary.org/obo/HP_0031826,http://purl.obolibrary.org/obo/MP_0001961,Abnormal reflex (HPO),abnormal reflex (MPO),lexical,HP:0031826,MP:0001961
http://purl.obolibrary.org/obo/HP_0000992,http://purl.obolibrary.org/obo/MP_0001999,Cutaneous photosensitivity (HPO),photosensitivity (MPO),lexical,HP:0000992,MP:0001999
http://purl.obolibrary.org/obo/HP_0002664,http://purl.obolibrary.org/obo/MP_0002006,Neoplasm (HPO),neoplasm (MPO),lexical,HP:0002664,MP:0002006
http://purl.obolibrary.org/obo/HP_0030434,http://purl.obolibrary.org/obo/MP_0002013,Pilomatrixoma (HPO),increased pilomatricoma incidence (MPO),lexical,HP:0030434,MP:0002013
http://purl.obolibrary.org/obo/HP_0100243,http://purl.obolibrary.org/obo/MP_0002035,Leiomyosarcoma (HPO),increased leiomyosarcoma incidence (MPO),lexical,HP:0100243,MP:0002035
http://purl.obolibrary.org/obo/HP_0002859,http://purl.obolibrary.org/obo/MP_0002036,Rhabdomyosarcoma (HPO),increased rhabdomyosarcoma incidence (MPO),lexical,HP:0002859,MP:0002036
http://purl.obolibrary.org/obo/HP_0001250,http://purl.obolibrary.org/obo/MP_0002064,Seizures (HPO),seizures (MPO),lexical,HP:0001250,MP:0002064
http://purl.obolibrary.org/obo/HP_0100852,http://purl.obolibrary.org/obo/MP_0002065,Abnormal fear/anxiety-related behavior (HPO),abnormal fear/anxiety-related behavior (MPO),lexical,HP:0100852,MP:0002065
http://purl.obolibrary.org/obo/HP_0040202,http://purl.obolibrary.org/obo/MP_0002069,Abnormal consumption behavior (HPO),abnormal consumption behavior (MPO),lexical,HP:0040202,MP:0002069
http://purl.obolibrary.org/obo/HP_0011014,http://purl.obolibrary.org/obo/MP_0002078,Abnormal glucose homeostasis (HPO),abnormal glucose homeostasis (MPO),lexical,HP:0011014,MP:0002078
http://purl.obolibrary.org/obo/HP_0001000,http://purl.obolibrary.org/obo/MP_0002095,Abnormality of skin pigmentation (HPO),abnormal skin pigmentation (MPO),lexical,HP:0001000,MP:0002095
http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/MP_0002102,Abnormal ear morphology (HPO),abnormal ear morphology (MPO),lexical,HP:0031703,MP:0002102
http://purl.obolibrary.org/obo/HP_0011805,http://purl.obolibrary.org/obo/MP_0002108,Abnormal skeletal muscle morphology (HPO),abnormal muscle morphology (MPO),lexical,HP:0011805,MP:0002108
http://purl.obolibrary.org/obo/HP_0011297,http://purl.obolibrary.org/obo/MP_0002110,Abnormal digit morphology (HPO),abnormal digit morphology (MPO),lexical,HP:0011297,MP:0002110
http://purl.obolibrary.org/obo/HP_0000110,http://purl.obolibrary.org/obo/MP_0002135,Renal dysplasia (HPO),abnormal kidney morphology (MPO),lexical,HP:0000110,MP:0002135
http://purl.obolibrary.org/obo/HP_0012210,http://purl.obolibrary.org/obo/MP_0002135,Abnormal renal morphology (HPO),abnormal kidney morphology (MPO),lexical,HP:0012210,MP:0002135
http://purl.obolibrary.org/obo/HP_0002171,http://purl.obolibrary.org/obo/MP_0002183,Gliosis (HPO),gliosis (MPO),lexical,HP:0002171,MP:0002183
http://purl.obolibrary.org/obo/HP_0001961,http://purl.obolibrary.org/obo/MP_0002188,Hypoplastic heart (HPO),small heart (MPO),lexical,HP:0001961,MP:0002188
http://purl.obolibrary.org/obo/HP_0012244,http://purl.obolibrary.org/obo/MP_0002210,Abnormal sex determination (HPO),abnormal sex determination (MPO),lexical,HP:0012244,MP:0002210
http://purl.obolibrary.org/obo/HP_0010459,http://purl.obolibrary.org/obo/MP_0002213,True hermaphroditism (HPO),true hermaphroditism (MPO),lexical,HP:0010459,MP:0002213
http://purl.obolibrary.org/obo/HP_0002180,http://purl.obolibrary.org/obo/MP_0002229,Neurodegeneration (HPO),neurodegeneration (MPO),lexical,HP:0002180,MP:0002229
http://purl.obolibrary.org/obo/HP_0025423,http://purl.obolibrary.org/obo/MP_0002249,Abnormal larynx morphology (HPO),abnormal larynx morphology (MPO),lexical,HP:0025423,MP:0002249
http://purl.obolibrary.org/obo/HP_0025426,http://purl.obolibrary.org/obo/MP_0002264,Abnormal bronchus morphology (HPO),abnormal bronchus morphology (MPO),lexical,HP:0025426,MP:0002264
http://purl.obolibrary.org/obo/HP_0003202,http://purl.obolibrary.org/obo/MP_0002269,Skeletal muscle atrophy (HPO),muscular atrophy (MPO),lexical,HP:0003202,MP:0002269
http://purl.obolibrary.org/obo/HP_0001311,http://purl.obolibrary.org/obo/MP_0002272,Abnormal nervous system electrophysiology (HPO),abnormal nervous system electrophysiology (MPO),lexical,HP:0001311,MP:0002272
http://purl.obolibrary.org/obo/HP_0002778,http://purl.obolibrary.org/obo/MP_0002282,Abnormal trachea morphology (HPO),abnormal trachea morphology (MPO),lexical,HP:0002778,MP:0002282
http://purl.obolibrary.org/obo/HP_0000028,http://purl.obolibrary.org/obo/MP_0002286,Cryptorchidism (HPO),cryptorchism (MPO),lexical,HP:0000028,MP:0002286
http://purl.obolibrary.org/obo/HP_0030875,http://purl.obolibrary.org/obo/MP_0002295,Abnormality of pulmonary circulation (HPO),abnormal pulmonary circulation (MPO),lexical,HP:0030875,MP:0002295
http://purl.obolibrary.org/obo/HP_0002835,http://purl.obolibrary.org/obo/MP_0002296,Aspiration (HPO),aspiration (MPO),lexical,HP:0002835,MP:0002296
http://purl.obolibrary.org/obo/HP_0012416,http://purl.obolibrary.org/obo/MP_0002318,Hypercapnia (HPO),hypercapnia (MPO),lexical,HP:0012416,MP:0002318
http://purl.obolibrary.org/obo/HP_0012415,http://purl.obolibrary.org/obo/MP_0002329,Abnormal blood gas level (HPO),abnormal blood gas level (MPO),lexical,HP:0012415,MP:0002329
http://purl.obolibrary.org/obo/HP_0025035,http://purl.obolibrary.org/obo/MP_0002416,Abnormal proerythroblast morphology (HPO),abnormal proerythroblast morphology (MPO),lexical,HP:0025035,MP:0002416
http://purl.obolibrary.org/obo/HP_0012143,http://purl.obolibrary.org/obo/MP_0002417,Abnormal megakaryocyte morphology (HPO),abnormal megakaryocyte morphology (MPO),lexical,HP:0012143,MP:0002417
http://purl.obolibrary.org/obo/HP_0001912,http://purl.obolibrary.org/obo/MP_0002422,Abnormal basophil morphology (HPO),abnormal basophil morphology (MPO),lexical,HP:0001912,MP:0002422
http://purl.obolibrary.org/obo/HP_0004312,http://purl.obolibrary.org/obo/MP_0002424,Abnormal reticulocyte morphology (HPO),abnormal reticulocyte morphology (MPO),lexical,HP:0004312,MP:0002424
http://purl.obolibrary.org/obo/HP_0001911,http://purl.obolibrary.org/obo/MP_0002441,Abnormal granulocyte morphology (HPO),abnormal granulocyte morphology (MPO),lexical,HP:0001911,MP:0002441
http://purl.obolibrary.org/obo/HP_0001877,http://purl.obolibrary.org/obo/MP_0002447,Abnormal erythrocyte morphology (HPO),abnormal erythrocyte morphology (MPO),lexical,HP:0001877,MP:0002447
http://purl.obolibrary.org/obo/HP_0100845,http://purl.obolibrary.org/obo/MP_0002531,Anaphylactic shock (HPO),abnormal type I hypersensitivity reaction (MPO),lexical,HP:0100845,MP:0002531
http://purl.obolibrary.org/obo/HP_0009803,http://purl.obolibrary.org/obo/MP_0002543,Short phalanx of finger (HPO),brachyphalangia (MPO),lexical,HP:0009803,MP:0002543
http://purl.obolibrary.org/obo/HP_0001156,http://purl.obolibrary.org/obo/MP_0002544,Brachydactyly (HPO),brachydactyly (MPO),lexical,HP:0001156,MP:0002544
http://purl.obolibrary.org/obo/HP_0011499,http://purl.obolibrary.org/obo/MP_0002546,Mydriasis (HPO),mydriasis (MPO),lexical,HP:0011499,MP:0002546
http://purl.obolibrary.org/obo/HP_0012433,http://purl.obolibrary.org/obo/MP_0002557,Abnormal social behavior (HPO),abnormal social/conspecific interaction (MPO),lexical,HP:0012433,MP:0002557
http://purl.obolibrary.org/obo/HP_0100851,http://purl.obolibrary.org/obo/MP_0002572,Abnormal emotion/affect behavior (HPO),abnormal emotion/affect behavior (MPO),lexical,HP:0100851,MP:0002572
http://purl.obolibrary.org/obo/HP_0410175,http://purl.obolibrary.org/obo/MP_0002575,Hyperketonemia (HPO),increased circulating ketone body level (MPO),lexical,HP:0410175,MP:0002575
http://purl.obolibrary.org/obo/HP_0005518,http://purl.obolibrary.org/obo/MP_0002590,Increased mean corpuscular volume (HPO),increased mean corpuscular volume (MPO),lexical,HP:0005518,MP:0002590
http://purl.obolibrary.org/obo/HP_0025066,http://purl.obolibrary.org/obo/MP_0002591,Decreased mean corpuscular volume (HPO),decreased mean corpuscular volume (MPO),lexical,HP:0025066,MP:0002591
http://purl.obolibrary.org/obo/HP_0031850,http://purl.obolibrary.org/obo/MP_0002596,Abnormal hematocrit (HPO),abnormal hematocrit (MPO),lexical,HP:0031850,MP:0002596
http://purl.obolibrary.org/obo/HP_0020064,http://purl.obolibrary.org/obo/MP_0002602,Abnormal eosinophil count (HPO),abnormal eosinophil cell number (MPO),lexical,HP:0020064,MP:0002602
http://purl.obolibrary.org/obo/HP_0001899,http://purl.obolibrary.org/obo/MP_0002608,Increased hematocrit (HPO),increased hematocrit (MPO),lexical,HP:0001899,MP:0002608
http://purl.obolibrary.org/obo/HP_0004332,http://purl.obolibrary.org/obo/MP_0002619,Abnormal lymphocyte morphology (HPO),abnormal lymphocyte morphology (MPO),lexical,HP:0004332,MP:0002619
http://purl.obolibrary.org/obo/HP_0001702,http://purl.obolibrary.org/obo/MP_0002624,Abnormal tricuspid valve morphology (HPO),abnormal tricuspid valve morphology (MPO),lexical,HP:0001702,MP:0002624
http://purl.obolibrary.org/obo/HP_0030732,http://purl.obolibrary.org/obo/MP_0002624,Dysplastic tricuspid valve (HPO),abnormal tricuspid valve morphology (MPO),lexical,HP:0030732,MP:0002624
http://purl.obolibrary.org/obo/HP_0001712,http://purl.obolibrary.org/obo/MP_0002625,Left ventricular hypertrophy (HPO),heart left ventricle hypertrophy (MPO),lexical,HP:0001712,MP:0002625
http://purl.obolibrary.org/obo/HP_0001649,http://purl.obolibrary.org/obo/MP_0002626,Tachycardia (HPO),increased heart rate (MPO),lexical,HP:0001649,MP:0002626
http://purl.obolibrary.org/obo/HP_0001397,http://purl.obolibrary.org/obo/MP_0002628,Hepatic steatosis (HPO),hepatic steatosis (MPO),lexical,HP:0001397,MP:0002628
http://purl.obolibrary.org/obo/HP_0001660,http://purl.obolibrary.org/obo/MP_0002633,Truncus arteriosus (HPO),persistent truncus arteriosis (MPO),lexical,HP:0001660,MP:0002633
http://purl.obolibrary.org/obo/HP_0000013,http://purl.obolibrary.org/obo/MP_0002637,Hypoplasia of the uterus (HPO),small uterus (MPO),lexical,HP:0000013,MP:0002637
http://purl.obolibrary.org/obo/HP_0000347,http://purl.obolibrary.org/obo/MP_0002639,Micrognathia (HPO),micrognathia (MPO),lexical,HP:0000347,MP:0002639
http://purl.obolibrary.org/obo/HP_0011273,http://purl.obolibrary.org/obo/MP_0002642,Anisocytosis (HPO),anisocytosis (MPO),lexical,HP:0011273,MP:0002642
http://purl.obolibrary.org/obo/HP_0008707,http://purl.obolibrary.org/obo/MP_0002670,Absent scrotum (HPO),absent scrotum (MPO),lexical,HP:0008707,MP:0002670
http://purl.obolibrary.org/obo/HP_0012206,http://purl.obolibrary.org/obo/MP_0002674,Abnormal sperm motility (HPO),abnormal sperm motility (MPO),lexical,HP:0012206,MP:0002674
http://purl.obolibrary.org/obo/HP_0012207,http://purl.obolibrary.org/obo/MP_0002675,Reduced sperm motility (HPO),asthenozoospermia (MPO),lexical,HP:0012207,MP:0002675
http://purl.obolibrary.org/obo/HP_0012205,http://purl.obolibrary.org/obo/MP_0002686,Globozoospermia (HPO),globozoospermia (MPO),lexical,HP:0012205,MP:0002686
http://purl.obolibrary.org/obo/HP_0000798,http://purl.obolibrary.org/obo/MP_0002687,Oligospermia (HPO),oligozoospermia (MPO),lexical,HP:0000798,MP:0002687
http://purl.obolibrary.org/obo/HP_0002304,http://purl.obolibrary.org/obo/MP_0002690,Akinesia (HPO),akinesia (MPO),lexical,HP:0002304,MP:0002690
http://purl.obolibrary.org/obo/HP_0030687,http://purl.obolibrary.org/obo/MP_0002695,Abnormal glucagon level (HPO),abnormal circulating glucagon level (MPO),lexical,HP:0030687,MP:0002695
