p1,p2,label_x,label_y,cat
http://purl.obolibrary.org/obo/HP_0012100,http://purl.obolibrary.org/obo/MP_0005328,Abnormal circulating creatinine level (HPO),abnormal circulating creatinine level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0005328,http://purl.obolibrary.org/obo/HP_0012100,abnormal circulating creatinine level (MPO),Abnormal circulating creatinine level (HPO),lexical
http://purl.obolibrary.org/obo/MP_0003369,http://purl.obolibrary.org/obo/HP_0025132,abnormal circulating estrogen level (MPO),Abnormal circulating estrogen level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0025132,http://purl.obolibrary.org/obo/MP_0003369,Abnormal circulating estrogen level (HPO),abnormal circulating estrogen level (MPO),lexical
http://purl.obolibrary.org/obo/HP_0500166,http://purl.obolibrary.org/obo/MP_0004730,Abnormal circulating gastrin level (HPO),abnormal circulating gastrin level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0004730,http://purl.obolibrary.org/obo/HP_0500166,abnormal circulating gastrin level (MPO),Abnormal circulating gastrin level (HPO),lexical
http://purl.obolibrary.org/obo/MP_0011973,http://purl.obolibrary.org/obo/HP_0031795,abnormal circulating glycerol level (MPO),Abnormal circulating glycerol level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031795,http://purl.obolibrary.org/obo/MP_0011973,Abnormal circulating glycerol level (HPO),abnormal circulating glycerol level (MPO),lexical
http://purl.obolibrary.org/obo/HP_0030338,http://purl.obolibrary.org/obo/MP_0003361,Abnormal circulating gonadotropin level (HPO),abnormal circulating gonadotropin level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0003361,http://purl.obolibrary.org/obo/HP_0030338,abnormal circulating gonadotropin level (MPO),Abnormal circulating gonadotropin level (HPO),lexical
http://purl.obolibrary.org/obo/MP_0005418,http://purl.obolibrary.org/obo/HP_0003117,abnormal circulating hormone level (MPO),Abnormal circulating hormone level (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0003117,http://purl.obolibrary.org/obo/MP_0005418,Abnormal circulating hormone level (HPO),abnormal circulating hormone level (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0001560,http://purl.obolibrary.org/obo/HP_0040215,abnormal circulating insulin level (MPO),Abnormal circulating insulin level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0040215,http://purl.obolibrary.org/obo/MP_0001560,Abnormal circulating insulin level (HPO),abnormal circulating insulin level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0003969,http://purl.obolibrary.org/obo/HP_0030345,abnormal luteinizing hormone level (MPO),Abnormal circulating luteinizing hormone level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0030345,http://purl.obolibrary.org/obo/MP_0003969,Abnormal circulating luteinizing hormone level (HPO),abnormal luteinizing hormone level (MPO),lexical
http://purl.obolibrary.org/obo/HP_0031427,http://purl.obolibrary.org/obo/MP_0011922,Abnormal circulating osteocalcin level (HPO),abnormal circulating osteocalcin level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0011922,http://purl.obolibrary.org/obo/HP_0031427,abnormal circulating osteocalcin level (MPO),Abnormal circulating osteocalcin level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031212,http://purl.obolibrary.org/obo/MP_0005184,Abnormal circulating progesterone level (HPO),abnormal circulating progesterone level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0005184,http://purl.obolibrary.org/obo/HP_0031212,abnormal circulating progesterone level (MPO),Abnormal circulating progesterone level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0010876,http://purl.obolibrary.org/obo/MP_0005416,Abnormal circulating protein level (HPO),abnormal circulating protein level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0005416,http://purl.obolibrary.org/obo/HP_0010876,abnormal circulating protein level (MPO),Abnormal circulating protein level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031505,http://purl.obolibrary.org/obo/MP_0005475,Abnormal circulating thyroxine level (HPO),abnormal circulating thyroxine level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0005475,http://purl.obolibrary.org/obo/HP_0031505,abnormal circulating thyroxine level (MPO),Abnormal circulating thyroxine level (HPO),lexical
http://purl.obolibrary.org/obo/HP_0032385,http://purl.obolibrary.org/obo/MP_0011892,Abnormal circulating transferrin level (HPO),abnormal circulating transferrin level (MPO),lexical
http://purl.obolibrary.org/obo/MP_0011892,http://purl.obolibrary.org/obo/HP_0032385,abnormal circulating transferrin level (MPO),Abnormal circulating transferrin level (HPO),lexical
http://purl.obolibrary.org/obo/MP_0000031,http://purl.obolibrary.org/obo/HP_0000375,abnormal cochlea morphology (MPO),Abnormal cochlea morphology (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000375,http://purl.obolibrary.org/obo/MP_0000031,Abnormal cochlea morphology (HPO),abnormal cochlea morphology (MPO),lexical
http://purl.obolibrary.org/obo/HP_0430021,http://purl.obolibrary.org/obo/MP_0012729,Abnormal common carotid artery morphology (HPO),abnormal common carotid artery morphology (MPO),lexical
http://purl.obolibrary.org/obo/MP_0012729,http://purl.obolibrary.org/obo/HP_0430021,abnormal common carotid artery morphology (MPO),Abnormal common carotid artery morphology (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/MP_0001310,Abnormal conjunctiva morphology (HPO),abnormal conjunctiva morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0001310,http://purl.obolibrary.org/obo/HP_0000502,abnormal conjunctiva morphology (MPO),Abnormal conjunctiva morphology (HPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0002069,http://purl.obolibrary.org/obo/HP_0040202,abnormal consumption behavior (MPO),Abnormal consumption behavior (HPO),lexical
http://purl.obolibrary.org/obo/HP_0040202,http://purl.obolibrary.org/obo/MP_0002069,Abnormal consumption behavior (HPO),abnormal consumption behavior (MPO),lexical
http://purl.obolibrary.org/obo/XPO_0103048,http://purl.obolibrary.org/obo/ZP_0010594,abnormal cornea morphology (XPO),"cornea morphology, abnormal (ZPO)",lexical
http://purl.obolibrary.org/obo/ZP_0010594,http://purl.obolibrary.org/obo/XPO_0103048,"cornea morphology, abnormal (ZPO)",abnormal cornea morphology (XPO),lexical
http://purl.obolibrary.org/obo/HP_0000481,http://purl.obolibrary.org/obo/MP_0001312,Abnormal cornea morphology (HPO),abnormal cornea morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0001312,http://purl.obolibrary.org/obo/HP_0000481,abnormal cornea morphology (MPO),Abnormal cornea morphology (HPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0005301,http://purl.obolibrary.org/obo/ZP_0103899,abnormal corneal endothelium morphology (MPO),"corneal endothelium morphology, abnormal (ZPO)",lexical
http://purl.obolibrary.org/obo/ZP_0103899,http://purl.obolibrary.org/obo/MP_0005301,"corneal endothelium morphology, abnormal (ZPO)",abnormal corneal endothelium morphology (MPO),lexical
http://purl.obolibrary.org/obo/ZP_0000440,http://purl.obolibrary.org/obo/MP_0006000,"corneal epithelium morphology, abnormal (ZPO)",abnormal corneal epithelium morphology (MPO),lexical
http://purl.obolibrary.org/obo/MP_0006000,http://purl.obolibrary.org/obo/ZP_0000440,abnormal corneal epithelium morphology (MPO),"corneal epithelium morphology, abnormal (ZPO)",lexical
http://purl.obolibrary.org/obo/HP_0006704,http://purl.obolibrary.org/obo/MP_0004111,Abnormal coronary artery morphology (HPO),abnormal coronary artery morphology (MPO),lexical
http://purl.obolibrary.org/obo/MP_0004111,http://purl.obolibrary.org/obo/HP_0006704,abnormal coronary artery morphology (MPO),Abnormal coronary artery morphology (HPO),lexical
http://purl.obolibrary.org/obo/MP_0010436,http://purl.obolibrary.org/obo/HP_0011642,abnormal coronary sinus morphology (MPO),Abnormal coronary sinus morphology (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0011642,http://purl.obolibrary.org/obo/MP_0010436,Abnormal coronary sinus morphology (HPO),abnormal coronary sinus morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0000780,http://purl.obolibrary.org/obo/HP_0001273,abnormal corpus callosum morphology (MPO),Abnormal corpus callosum morphology (HPO),lexical
http://purl.obolibrary.org/obo/HP_0001273,http://purl.obolibrary.org/obo/MP_0000780,Abnormal corpus callosum morphology (HPO),abnormal corpus callosum morphology (MPO),lexical
http://purl.obolibrary.org/obo/MP_0003797,http://purl.obolibrary.org/obo/HP_0003103,abnormal compact bone morphology (MPO),Abnormal cortical bone morphology (HPO),lexical
http://purl.obolibrary.org/obo/HP_0003103,http://purl.obolibrary.org/obo/MP_0003797,Abnormal cortical bone morphology (HPO),abnormal compact bone morphology (MPO),lexical
http://purl.obolibrary.org/obo/XPO_0100111,http://purl.obolibrary.org/obo/HP_0001291,abnormal cranial nerve (XPO),Abnormal cranial nerve morphology (HPO),lexical
http://purl.obolibrary.org/obo/HP_0001291,http://purl.obolibrary.org/obo/XPO_0100111,Abnormal cranial nerve morphology (HPO),abnormal cranial nerve (XPO),lexical
http://purl.obolibrary.org/obo/ZP_0005123,http://purl.obolibrary.org/obo/XPO_0101743,"cranial nerve morphology, abnormal (ZPO)",abnormal cranial nerve morphology (XPO),lexical
http://purl.obolibrary.org/obo/XPO_0101743,http://purl.obolibrary.org/obo/ZP_0005123,abnormal cranial nerve morphology (XPO),"cranial nerve morphology, abnormal (ZPO)",lexical
http://purl.obolibrary.org/obo/HP_3000038,http://purl.obolibrary.org/obo/MP_0002258,Abnormal cricoid cartilage morphology (HPO),abnormal cricoid cartilage morphology (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0002258,http://purl.obolibrary.org/obo/HP_3000038,abnormal cricoid cartilage morphology (MPO),Abnormal cricoid cartilage morphology (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0031512,http://purl.obolibrary.org/obo/MP_0008438,Abnormal cutaneous collagen fibril morphology (HPO),abnormal cutaneous collagen fibril morphology (MPO),lexical
http://purl.obolibrary.org/obo/MP_0008438,http://purl.obolibrary.org/obo/HP_0031512,abnormal cutaneous collagen fibril morphology (MPO),Abnormal cutaneous collagen fibril morphology (HPO),lexical
http://purl.obolibrary.org/obo/HP_0025082,http://purl.obolibrary.org/obo/MP_0008418,Abnormal cutaneous elastic fiber morphology (HPO),abnormal cutaneous elastic fiber morphology (MPO),lexical
http://purl.obolibrary.org/obo/MP_0008418,http://purl.obolibrary.org/obo/HP_0025082,abnormal cutaneous elastic fiber morphology (MPO),Abnormal cutaneous elastic fiber morphology (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031538,http://purl.obolibrary.org/obo/MP_0011159,Abnormal dermoepidermal junction morphology (HPO),abnormal epidermal-dermal junction morphology (MPO),lexical
http://purl.obolibrary.org/obo/MP_0011159,http://purl.obolibrary.org/obo/HP_0031538,abnormal epidermal-dermal junction morphology (MPO),Abnormal dermoepidermal junction morphology (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031934,http://purl.obolibrary.org/obo/MP_0009869,Abnormal descending aorta morphology (HPO),abnormal descending aorta morphology (MPO),lexical
http://purl.obolibrary.org/obo/MP_0009869,http://purl.obolibrary.org/obo/HP_0031934,abnormal descending aorta morphology (MPO),Abnormal descending aorta morphology (HPO),lexical
http://purl.obolibrary.org/obo/XPO_0101889,http://purl.obolibrary.org/obo/HP_0000940,abnormal diaphysis morphology (XPO),Abnormal diaphysis morphology (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000940,http://purl.obolibrary.org/obo/XPO_0101889,Abnormal diaphysis morphology (HPO),abnormal diaphysis morphology (XPO),lexical
http://purl.obolibrary.org/obo/HP_0011297,http://purl.obolibrary.org/obo/MP_0002110,Abnormal digit morphology (HPO),abnormal digit morphology (MPO),lexical
http://purl.obolibrary.org/obo/MP_0002110,http://purl.obolibrary.org/obo/HP_0011297,abnormal digit morphology (MPO),Abnormal digit morphology (HPO),lexical
http://purl.obolibrary.org/obo/MP_0001422,http://purl.obolibrary.org/obo/HP_0030082,abnormal drinking behavior (MPO),Abnormal drinking behavior (HPO),lexical
http://purl.obolibrary.org/obo/HP_0030082,http://purl.obolibrary.org/obo/MP_0001422,Abnormal drinking behavior (HPO),abnormal drinking behavior (MPO),lexical
http://purl.obolibrary.org/obo/HP_0020169,http://purl.obolibrary.org/obo/WBPhenotype_0000631,Abnormal drug response (HPO),drug response variant (WBP),lexical
http://purl.obolibrary.org/obo/WBPhenotype_0000631,http://purl.obolibrary.org/obo/HP_0020169,drug response variant (WBP),Abnormal drug response (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/MP_0002102,Abnormal ear morphology (HPO),abnormal ear morphology (MPO),lexical
http://purl.obolibrary.org/obo/MP_0002102,http://purl.obolibrary.org/obo/HP_0031703,abnormal ear morphology (MPO),Abnormal ear morphology (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031704,http://purl.obolibrary.org/obo/MP_0003878,Abnormal ear physiology (HPO),abnormal ear physiology (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0003878,http://purl.obolibrary.org/obo/HP_0031704,abnormal ear physiology (MPO),Abnormal ear physiology (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0100738,http://purl.obolibrary.org/obo/MP_0001431,Abnormal eating behavior (HPO),abnormal eating behavior (MPO),lexical
http://purl.obolibrary.org/obo/MP_0001431,http://purl.obolibrary.org/obo/HP_0100738,abnormal eating behavior (MPO),Abnormal eating behavior (HPO),lexical
http://purl.obolibrary.org/obo/MP_0001378,http://purl.obolibrary.org/obo/HP_0012875,abnormal ejaculation (MPO),Abnormal ejaculation (HPO),lexical
http://purl.obolibrary.org/obo/HP_0012875,http://purl.obolibrary.org/obo/MP_0001378,Abnormal ejaculation (HPO),abnormal ejaculation (MPO),lexical
http://purl.obolibrary.org/obo/MP_0002572,http://purl.obolibrary.org/obo/HP_0100851,abnormal emotion/affect behavior (MPO),Abnormal emotion/affect behavior (HPO),lexical
http://purl.obolibrary.org/obo/HP_0100851,http://purl.obolibrary.org/obo/MP_0002572,Abnormal emotion/affect behavior (HPO),abnormal emotion/affect behavior (MPO),lexical
http://purl.obolibrary.org/obo/MP_0003974,http://purl.obolibrary.org/obo/XPO_0101891,abnormal endocardium morphology (MPO),abnormal endocardium morphology (XPO),lexical
http://purl.obolibrary.org/obo/XPO_0101891,http://purl.obolibrary.org/obo/MP_0003974,abnormal endocardium morphology (XPO),abnormal endocardium morphology (MPO),lexical
http://purl.obolibrary.org/obo/HP_0004306,http://purl.obolibrary.org/obo/ZP_0001411,Abnormal endocardium morphology (HPO),"endocardium morphology, abnormal (ZPO)",lexical
http://purl.obolibrary.org/obo/ZP_0001411,http://purl.obolibrary.org/obo/HP_0004306,"endocardium morphology, abnormal (ZPO)",Abnormal endocardium morphology (HPO),lexical
http://purl.obolibrary.org/obo/WBPhenotype_0001835,http://purl.obolibrary.org/obo/HP_0012338,energy expenditure variant (WBP),Abnormal energy expenditure (HPO),lexical
http://purl.obolibrary.org/obo/HP_0012338,http://purl.obolibrary.org/obo/WBPhenotype_0001835,Abnormal energy expenditure (HPO),energy expenditure variant (WBP),lexical
http://purl.obolibrary.org/obo/MP_0005584,http://purl.obolibrary.org/obo/HP_0012379,abnormal enzyme/coenzyme activity (MPO),Abnormal enzyme/coenzyme activity (HPO),lexical
http://purl.obolibrary.org/obo/HP_0012379,http://purl.obolibrary.org/obo/MP_0005584,Abnormal enzyme/coenzyme activity (HPO),abnormal enzyme/coenzyme activity (MPO),lexical
http://purl.obolibrary.org/obo/HP_0020064,http://purl.obolibrary.org/obo/MP_0002602,Abnormal eosinophil count (HPO),abnormal eosinophil cell number (MPO),lexical
http://purl.obolibrary.org/obo/MP_0002602,http://purl.obolibrary.org/obo/HP_0020064,abnormal eosinophil cell number (MPO),Abnormal eosinophil count (HPO),lexical
http://purl.obolibrary.org/obo/HP_0001879,http://purl.obolibrary.org/obo/MP_0005061,Abnormal eosinophil morphology (HPO),abnormal eosinophil morphology (MPO),lexical
http://purl.obolibrary.org/obo/MP_0005061,http://purl.obolibrary.org/obo/HP_0001879,abnormal eosinophil morphology (MPO),Abnormal eosinophil morphology (HPO),lexical
http://purl.obolibrary.org/obo/HP_0005483,http://purl.obolibrary.org/obo/MP_0010371,Abnormal epiglottis morphology (HPO),abnormal epiglottis morphology (MPO),lexical
http://purl.obolibrary.org/obo/MP_0010371,http://purl.obolibrary.org/obo/HP_0005483,abnormal epiglottis morphology (MPO),Abnormal epiglottis morphology (HPO),lexical
http://purl.obolibrary.org/obo/HP_0001877,http://purl.obolibrary.org/obo/MP_0002447,Abnormal erythrocyte morphology (HPO),abnormal erythrocyte morphology (MPO),lexical
http://purl.obolibrary.org/obo/MP_0002447,http://purl.obolibrary.org/obo/HP_0001877,abnormal erythrocyte morphology (MPO),Abnormal erythrocyte morphology (HPO),lexical
http://purl.obolibrary.org/obo/HP_0020054,http://purl.obolibrary.org/obo/MP_0003656,Abnormal erythrocyte physiology (HPO),abnormal erythrocyte physiology (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0003656,http://purl.obolibrary.org/obo/HP_0020054,abnormal erythrocyte physiology (MPO),Abnormal erythrocyte physiology (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0012130,http://purl.obolibrary.org/obo/MP_0013659,Abnormal erythroid lineage cell morphology (HPO),abnormal erythroid lineage cell morphology (MPO),lexical
